Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,187.66807855217112,187.8693133657151,182.1821369036492,183.93203735351562,4055400,0.0,0.0
2021-01-05 00:00:00-05:00,183.89701647834255,185.44568198506178,183.40704652949302,185.03445434570312,2576100,0.0,0.0
2021-01-06 00:00:00-05:00,184.87692857519127,185.23566126170618,182.89078843470892,184.61444091796875,3083400,0.0,0.0
2021-01-07 00:00:00-05:00,186.5568360936773,186.5568360936773,184.22946593909663,185.47189331054688,3142000,0.0,0.0
2021-01-08 00:00:00-05:00,186.27685511945333,189.09419527008302,185.69064020435283,188.87545776367188,2639100,0.0,0.0
2021-01-11 00:00:00-05:00,188.19302468011165,189.09422226713562,186.4693718154511,187.44056701660156,2545400,0.0,0.0
2021-01-12 00:00:00-05:00,186.96806179436626,187.52802924284322,184.5619493695443,185.13941955566406,2952000,0.0,0.0
2021-01-13 00:00:00-05:00,184.5356959671551,186.47808591166765,184.52693792327855,185.56813049316406,2069800,0.0,0.0
2021-01-14 00:00:00-05:00,185.57696573240838,186.07568046578925,181.98966412807255,182.42713928222656,3666700,0.0,0.0
2021-01-15 00:00:00-05:00,181.96337650099002,184.35198657696495,181.48215126756085,183.66078186035156,3593700,0.0,0.0
2021-01-19 00:00:00-05:00,184.33446568164197,184.6144560992174,181.88461628124685,182.94329833984375,3331600,0.0,0.0
2021-01-20 00:00:00-05:00,183.87078253263698,187.59807899683756,183.41581803285536,186.91561889648438,4077700,0.0,0.0
2021-01-21 00:00:00-05:00,187.29183226576137,188.95424560814905,186.64437768089934,186.82810974121094,2674900,0.0,0.0
2021-01-22 00:00:00-05:00,185.9356227877787,187.36179558372743,184.76319297243174,186.69683837890625,2196400,0.0,0.0
2021-01-25 00:00:00-05:00,185.68189496317956,187.2830551074722,184.22947472072684,186.66183471679688,2615300,0.0,0.0
2021-01-26 00:00:00-05:00,185.9356762601327,188.5605270586793,185.63819637379433,188.44679260253906,2907800,0.0,0.0
2021-01-27 00:00:00-05:00,185.83065028133765,186.49560754778818,181.1146697998047,181.1146697998047,5464000,0.0,0.0
2021-01-28 00:00:00-05:00,182.5407951860879,184.05445471914928,179.47847064887583,180.95713806152344,5401600,0.0,0.0
2021-01-29 00:00:00-05:00,179.4610146114056,183.2145446465796,177.7111144205092,181.84962463378906,5203300,0.0,0.0
2021-02-01 00:00:00-05:00,182.40960048874322,183.4682960268689,180.76470331266466,181.92837524414062,2812500,0.0,0.0
2021-02-02 00:00:00-05:00,182.0683607111278,186.04064158928324,181.68338053608062,183.52952575683594,2786000,0.0,0.0
2021-02-03 00:00:00-05:00,182.29587250860976,183.73079024746988,181.92838169012558,182.61085510253906,3020700,0.0,0.0
2021-02-04 00:00:00-05:00,183.73954939609092,185.58569492643127,182.5758639811673,184.6407470703125,2777500,0.0,0.0
2021-02-05 00:00:00-05:00,186.00564716098046,187.3968146801843,185.49817447741916,185.9969024658203,2600200,0.0,0.0
2021-02-08 00:00:00-05:00,185.95314818717642,186.35563111721996,183.70453331808685,185.1219482421875,2696200,0.0,0.0
2021-02-09 00:00:00-05:00,185.55065063472293,189.1466822740094,185.28816296780377,188.97169494628906,3047300,0.0,0.0
2021-02-10 00:00:00-05:00,189.7591802748101,190.13540240614262,187.07307708334164,187.58929443359375,3161600,0.0,0.0
2021-02-11 00:00:00-05:00,187.71175177053215,187.9392472963562,185.8393594577244,187.47552490234375,2583600,0.0,0.0
