Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,86.49027807168432,86.6395118436749,84.50052417383233,84.84162902832031,986765,0.0,0.0
2021-01-05 00:00:00-05:00,85.15428978339236,85.6019846613445,84.09546021376894,84.97663116455078,958918,0.0,0.0
2021-01-06 00:00:00-05:00,85.99994148305666,86.83848158454623,85.48829378275099,86.49738311767578,752588,0.0,0.0
2021-01-07 00:00:00-05:00,86.63238890599385,86.8029381213773,84.30864629074577,84.3939208984375,1268530,0.0,0.0
2021-01-08 00:00:00-05:00,84.4081387466363,84.735024763753,83.19296595344457,83.9888687133789,1011558,0.0,0.0
2021-01-11 00:00:00-05:00,83.86094433289703,84.51471626998772,83.20716602537453,83.8396224975586,853050,0.0,0.0
2021-01-12 00:00:00-05:00,83.3564120107664,85.17561649608608,82.41838489709947,84.74923706054688,1453005,0.0,0.0
2021-01-13 00:00:00-05:00,84.83451332590427,86.7603079297932,84.55736764297069,86.57554626464844,1196150,0.0,0.0
2021-01-14 00:00:00-05:00,86.618207435742,87.22934871310312,86.18472483979775,86.48319244384766,1109200,0.0,0.0
2021-01-15 00:00:00-05:00,86.82424987870554,88.01099758695582,86.16336856060312,87.7764892578125,1962485,0.0,0.0
2021-01-19 00:00:00-05:00,88.5297870946372,88.5297870946372,85.75123313277646,85.90046691894531,1016845,0.0,0.0
2021-01-20 00:00:00-05:00,85.5096016910031,87.00902312469269,85.3603743101584,86.87400817871094,1207078,0.0,0.0
2021-01-21 00:00:00-05:00,86.71057770697283,87.30039704589326,86.37658224194794,87.072998046875,935183,0.0,0.0
2021-01-22 00:00:00-05:00,86.63949465613037,86.87400300261282,85.14717634357083,86.63238525390625,1133053,0.0,0.0
2021-01-25 00:00:00-05:00,85.82228061527847,88.27393515584342,85.82228061527847,87.72675323486328,791950,0.0,0.0
2021-01-26 00:00:00-05:00,87.96838096096359,88.04655255152016,86.87402328620661,87.25775909423828,1147270,0.0,0.0
2021-01-27 00:00:00-05:00,86.22734402761176,87.27907071439817,85.56646253549755,85.77965545654297,1513165,0.0,0.0
2021-01-28 00:00:00-05:00,85.87203915208772,87.43542004077975,85.78676452584274,86.05680084228516,787133,0.0,0.0
2021-01-29 00:00:00-05:00,85.67305184214642,86.00704726209943,84.0315059838556,84.3655014038086,1156435,0.0,0.0
2021-02-01 00:00:00-05:00,84.46499756444064,85.43144965454124,83.70462899683872,84.96243286132812,824028,0.0,0.0
2021-02-02 00:00:00-05:00,85.331963969552,86.59687725815827,84.94111875905715,85.07613372802734,683615,0.0,0.0
2021-02-03 00:00:00-05:00,84.78476978599481,85.11876519944441,83.78989294848434,84.15231323242188,901108,0.0,0.0
2021-02-04 00:00:00-05:00,84.15230909631936,85.31062569698767,84.00307534837623,85.06190490722656,976190,0.0,0.0
2021-02-05 00:00:00-05:00,85.77254250514304,87.1014148379754,85.16851078484342,86.49738311767578,1241623,0.0,0.0
2021-02-08 00:00:00-05:00,86.64662221566891,86.98061769481114,85.39592129777013,85.9857406616211,971138,0.0,0.0
2021-02-09 00:00:00-05:00,86.03547606172773,86.34814965746072,85.56645929769519,86.2202377319336,530278,0.0,0.0
2021-02-10 00:00:00-05:00,86.79586141361328,87.17959726460933,86.11365797474154,86.81007385253906,570463,0.0,0.0
