Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,83.86205639062004,84.623282820346,83.22023546049228,84.57850646972656,118944600,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,84.52625503641553,84.83970083964267,84.2202681614759,84.80238342285156,111579900,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,84.72024600994607,85.0710090492381,84.65308152693378,84.86204528808594,116074400,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,84.70537088250559,85.32480359556855,84.46655420556837,85.22032165527344,131091100,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,84.99640498158702,85.54120839976568,84.82475856744435,85.50389099121094,126402800,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,85.88449576004972,85.92180746991816,85.257598679594,85.623291015625,106375700,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,85.05609713200016,85.23520813834931,84.49637025505237,84.82474517822266,163333500,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,85.04117928880476,85.780022964942,84.60832810661252,85.54120635986328,161822000,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,85.4442003460331,85.92929827282762,85.39195938122988,85.77257537841797,115718800,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,85.62328712749255,85.7053751630101,84.48143953571027,84.809814453125,212283100,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,84.79491869403624,85.92183172290824,84.77252482919043,85.86959075927734,139172700,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,85.28746412701243,85.41433420830795,84.317274118836,84.99640655517578,216490200,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,85.01877665989359,85.279981387605,83.25750236184511,83.36198425292969,344859600,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,82.9888484950418,83.39185259032735,81.41414952217748,81.50370788574219,345942400,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,82.25000581322796,82.39926974399602,81.65296717166602,81.921630859375,186937500,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,81.60072679092188,82.44405240646186,81.3768394183346,81.57833862304688,211168800,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,81.47388329354024,82.15302164113513,80.84699161315025,81.96644592285156,271863600,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,82.23506636549665,82.27984268915041,80.53349774062589,81.02605438232422,316104000,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,81.37682413556031,81.94401562183506,80.01855383247016,80.14542388916016,310677600,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,80.71264448897995,81.39924166043562,80.2275465570765,81.39177703857422,187865000,0.0,0.0,0.0
2010-02-02 00:00:00-05:00,81.54102913647235,82.53360733369487,81.25743048540531,82.37688446044922,216327900,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,82.00375765020485,82.45154392915661,81.72762923120219,81.96644592285156,172730700,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,81.33206416060034,81.36937587627416,79.42152553160986,79.43645477294922,356715700,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,79.5260502604252,79.76486700589217,78.04837342717343,79.6006851196289,493585800,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,79.66037258253353,80.1006942688717,78.96631063485835,79.02601623535156,224166900,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,79.95139212492494,80.71262393345111,79.30957146041727,80.01856231689453,337820500,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,79.89172260936182,80.30218576178808,79.19019610623185,79.86186981201172,240511500,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,79.75737837692637,80.78727414067001,79.2946686138216,80.69771575927734,223591600,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,79.84692643611642,80.67532291100596,79.48870431898672,80.63054656982422,304622100,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,81.24251711013359,81.98135523189862,80.46636157365961,81.89926147460938,159317500,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,82.29479718435984,82.39928480191026,81.89925765975663,82.28733825683594,168845100,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,82.15299027579883,82.94406919726515,82.12313748901032,82.77242279052734,193708600,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,82.55600925686171,83.26499456608053,82.36196895463337,82.94408416748047,222684900,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,83.25007250420153,83.2724606752744,82.71273362310049,82.95901489257812,132346900,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,82.73512777559066,82.98886799121165,81.73507907594467,81.95150756835938,207497000,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,82.19778277234094,82.83960357990854,81.98881891756787,82.70526885986328,176350700,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,81.5261096094435,82.65302833954398,81.30222220405906,82.59332275390625,259634700,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,82.66794938873923,82.92915989454447,82.17539255672045,82.64556121826172,173589300,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,82.98884881023858,83.58589318193008,82.96646064272164,83.50379943847656,147709700,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,83.86203661420367,84.1381649696922,83.5859025648774,83.73516082763672,160992400,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,83.95156991489065,84.30979763419236,83.6008068151551,83.80977630615234,150785000,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,83.92174587590597,84.18295640566502,83.60830007280117,84.06354522705078,135770400,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,84.60832384675771,85.33223255200993,84.40681896565219,85.26506805419922,176118800,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,85.27254748130838,85.46658208234587,85.13074814730292,85.2800064086914,114631200,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,85.02625922150393,85.81733819060545,84.98148288554339,85.42179870605469,154556700,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,85.45912301412629,86.0337735827464,85.38449388355504,85.80242156982422,186088800,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,85.60090992580919,86.18303076372061,85.3397051424217,86.16063690185547,160791100,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,86.53380811872725,86.54873736340383,85.92930466761221,86.16812133789062,162074800,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,86.01885953156359,86.25021157002952,85.52629696650133,86.19050598144531,146816800,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,86.42928914829822,86.9591632305066,86.19047258034746,86.8770751953125,168673000,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,87.13831909970907,87.67565804261699,86.88457317940758,87.39205932617188,177468100,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,87.39950047724656,87.51890593591568,86.99649637829368,87.34725952148438,196509100,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,86.9051284790039,87.89430448886382,86.56790587639969,86.9051284790039,226641100,0.48,0.0,0.0
2010-03-22 00:00:00-04:00,86.4105279098617,87.52710204895554,86.35807182876417,87.3697280883789,184477800,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,87.49716489574047,88.05919703406845,87.21239828659088,87.98426055908203,182941600,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,87.6545056623073,87.99921791274565,86.61287355066312,87.55708312988281,196072600,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,88.14911935274846,88.55378318225502,87.30982167728594,87.41473388671875,223396300,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,87.57958629418468,87.9917397161258,87.01755422284926,87.36226654052734,205808500,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,87.80438627757077,88.07416210026808,87.44468899216453,87.91679382324219,134513500,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,88.0217063369913,88.29897752171267,87.60955295770228,87.97674560546875,145772500,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,87.63950035742157,88.06664434854443,87.38471532147776,87.67697143554688,161078700,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,88.27648162841797,88.61369849009233,87.75191507802148,88.27648162841797,161215200,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,88.61374241131905,89.05587165875636,88.36644687430135,88.99592590332031,105847600,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,88.74110381973014,89.3630872667752,88.6436869987521,89.20571899414062,110384200,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,89.02587137460067,89.44552010642552,88.28398501575796,88.6961441040039,184576300,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,88.38889176625004,89.15325844342108,88.12661132497952,89.00337982177734,158704000,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,89.1907621711532,89.62540178492809,89.02590419236812,89.58793640136719,133006500,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,89.70031754363073,89.96260375439091,89.59540534624104,89.73029327392578,110279000,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,89.64035359866239,89.95509012692354,89.17573844935917,89.79772186279297,125043600,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,90.12744900730198,90.81687927246094,89.9850714550513,90.81687927246094,161609000,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,90.66694682630379,91.10158602048416,90.63697111802081,90.89176177978516,144615300,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,90.56956702647035,90.89179887542241,88.98838350222701,89.44550323486328,366786700,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,89.18324035561771,89.87266491115933,88.77857662502974,89.7827377319336,217947800,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,90.3447565206894,90.6594987432898,89.8276910383229,90.58455657958984,157708000,0.0,0.0,0.0
