Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,212.18029080751847,212.628432614177,204.81934121407613,207.56539916992188,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,207.15537629858184,208.35678384593277,205.66793319149298,207.76560974121094,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,202.3020912013757,206.42117742109096,202.0827924454249,202.3783721923828,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,204.08516111409094,209.1386651817966,203.7705219584249,208.1374969482422,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,208.509325603842,210.32096654437632,206.9360718717711,209.40560913085938,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,208.3091269515907,208.72866521274221,206.65004779588634,207.3747100830078,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,206.43073369979606,207.00283393154243,203.39864029923487,204.93374633789062,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,204.06607693930206,206.67863205947245,203.98025172181406,206.27816772460938,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,205.86813577005572,207.34604894355857,202.8455726540986,203.112548828125,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,203.58932764260769,204.5332740745868,202.1686213365607,202.75978088378906,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,203.808612636003,206.88838315319578,202.74070783603537,206.37350463867188,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,207.5749198269977,215.2886559996151,207.18398515320732,213.90609741210938,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,214.24934361492166,215.77493445654972,212.07538612252483,214.5067901611328,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,216.51861096279615,219.3695526174147,215.29814436295163,215.441162109375,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,218.46381685028754,219.09312429718162,213.7917175486898,218.85475158691406,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,221.07637903093,223.28847013700926,219.37916655887562,221.52452087402344,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,226.93075510239115,229.2572744153323,219.43631865864182,222.0679473876953,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,224.65193866409186,231.3549769497505,224.15611943901934,227.81752014160156,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,225.01422690362025,226.94981144239858,220.59003159368262,221.17166137695312,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,224.1274947645994,231.22146705062914,221.61980986829332,228.50401306152344,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,230.0773008751623,231.040321211228,227.5886896521305,228.37054443359375,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,228.42776099720072,233.69101888663997,228.132166675749,231.69822692871094,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,231.37406542742858,231.9270918000538,229.19056349507096,230.75428771972656,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,230.96404361998185,231.96521174500666,229.23822781496764,230.93544006347656,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,231.84123772980857,232.34658659294607,229.61007317756622,231.19287109375,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,230.62074758686083,233.37633460972975,230.15354654314694,232.43238830566406,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,233.60521400385034,234.48242367380797,229.68636677063753,231.526611328125,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,233.39544815712694,233.74823505402443,230.88776300580494,233.1189422607422,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,232.58496032734098,233.89125237223962,231.44077449132203,233.59567260742188,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,233.63383657810064,234.68268221946707,231.6219705199263,232.36569213867188,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,230.62632480699676,233.4838187487911,230.2631591892616,233.37869262695312,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,231.08502464867303,233.12062720680663,230.18667690425352,232.98683166503906,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,232.94863218954157,233.05375830942427,229.53682368458402,230.2918243408203,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,226.89918597184447,227.38658104952805,222.1016335677456,224.11813354492188,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,220.1233683533866,224.4239594605616,218.5942634600077,222.93309020996094,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,219.81748539347333,224.7775015366936,218.85224710793744,224.15631103515625,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,221.795780936671,224.1945494104652,217.78189953492432,218.84271240234375,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,221.27013424972316,224.93996757449008,219.36831252056643,222.0824737548828,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,225.44649207075136,226.94692722517456,222.8183535831064,226.44041442871094,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,226.5072638738843,226.78442113953878,223.10502209048337,223.50640869140625,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,221.87223909617876,223.22931252952912,217.18936527759203,217.47607421875,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,216.69241226941966,222.18761091263715,214.32229870294404,216.68284606933594,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,219.3491910097514,222.93301573515578,216.42479236704062,221.33702087402344,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,221.11721209862156,223.0285853688386,217.06511009863868,217.31358337402344,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,222.56031325714096,224.94952989865914,221.40392598629288,223.42042541503906,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,226.49775933721102,226.49775933721102,221.75754664949608,222.12071228027344,29746800,0.0,0.0
