Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-01-04 00:00:00-05:00,169.02475303297206,169.4799988274123,167.42293464087555,169.47157287597656,222353500,0.0,0.0,0.0
2016-01-05 00:00:00-05:00,169.7918953745946,170.21342442255937,168.65377466351708,169.7581787109375,110845800,0.0,0.0,0.0
2016-01-06 00:00:00-05:00,167.21217457398305,168.66223583088512,166.5883196857206,167.61685180664062,152112600,0.0,0.0,0.0
2016-01-07 00:00:00-05:00,164.67455717559412,166.45341046435007,163.2076312994672,163.59544372558594,213436100,0.0,0.0,0.0
2016-01-08 00:00:00-05:00,164.5564702376845,165.1128915278234,161.51303076555442,161.79966735839844,209817200,0.0,0.0,0.0
2016-01-11 00:00:00-05:00,162.7186624135249,163.05589341995838,160.02931749748547,161.9599151611328,187941300,0.0,0.0,0.0
2016-01-12 00:00:00-05:00,163.40153973265294,164.01696859123618,161.14213716090515,163.2666473388672,172330500,0.0,0.0,0.0
2016-01-13 00:00:00-05:00,163.93270144490674,164.27835847235212,158.81534370434633,159.19471740722656,221168900,0.0,0.0,0.0
2016-01-14 00:00:00-05:00,159.80166644313084,162.92940481013775,158.20828713856892,161.80813598632812,240795600,0.0,0.0,0.0
2016-01-15 00:00:00-05:00,157.45794215989585,159.13561930320137,156.40411968734966,158.334716796875,324846400,0.0,0.0,0.0
2016-01-19 00:00:00-05:00,160.14730437901238,160.27375793421498,156.97739804546177,158.5454864501953,195244400,0.0,0.0,0.0
2016-01-20 00:00:00-05:00,155.99111703782512,158.07347261283573,152.61045700127073,156.51380920410156,286547800,0.0,0.0,0.0
2016-01-21 00:00:00-05:00,156.98591478207572,159.228440413078,155.6623068817454,157.3905792236328,195772900,0.0,0.0,0.0
2016-01-22 00:00:00-05:00,159.99559332480396,160.82178680616093,159.2368460469932,160.6194610595703,168319600,0.0,0.0,0.0
2016-01-25 00:00:00-05:00,160.11359294935863,160.30749271059665,157.99752174755105,158.19142150878906,130371700,0.0,0.0,0.0
