Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-01 00:00:00-05:00,440.6369952391435,444.3881717849613,440.0472633152973,443.8564453125,89183400,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,440.47265370720123,443.8757680204174,439.25448022667734,441.5264587402344,72430900,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,440.14391844231596,442.3965419933345,439.7668535301099,441.4394226074219,69793500,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,443.57603770145914,443.60504042530386,439.2254520989698,439.6605224609375,69124700,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,441.73917136361564,443.6630877368815,441.13976201140014,443.0153503417969,66995400,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,442.2709087807209,445.4516788944759,442.02920955180366,444.9199523925781,83194400,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,444.4268611503367,446.8245280398024,444.21416465607524,446.6504821777344,65002200,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,446.30247061264276,448.7871457987425,445.30667095693167,448.6904602050781,68327600,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,449.0674107718607,455.12924524748996,448.70970069679584,454.87786865234375,93278000,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,456.8114895469167,458.0006602364905,453.6693999362765,456.3377685546875,119026000,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,455.7417439978948,456.91633245678577,453.74207009746453,455.58642578125,141553700,1.906,0.0,0.0
2023-12-18 00:00:00-05:00,457.1881393985243,459.12957270241793,456.13006180277284,458.1491394042969,70375300,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,458.69270565753243,461.012732509764,458.61506136543755,460.93505859375,55761800,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,460.0808576886502,461.96405036999886,454.1206728290634,454.54779052734375,102921000,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,457.5278509164755,459.1295570366737,455.1107760152546,458.8577575683594,86667500,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,459.98374941589714,461.45925759296136,457.8870276491879,459.7799072265625,67160400,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,460.1876248035588,462.62410332069675,460.1099508863103,461.7213439941406,55387000,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,461.51747852635486,462.7017539013479,460.98359627385656,462.55615234375,68000300,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,462.9153345190397,463.5656980482324,462.31349497002446,462.73089599609375,77158100,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,462.5367654374911,463.06096072132885,459.4401769650659,461.3913269042969,122283100,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,458.3336234097308,459.7994151792477,456.71251340562264,458.80926513671875,123623700,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,456.6542463475319,457.39200051317124,454.4604467676884,455.0622863769531,103585900,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,454.5865863632777,457.16869615612853,453.37319057475315,453.5964660644531,84232200,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,453.80034274035296,456.66396886840727,452.7713854034213,454.2177734375,86118900,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,454.71281340697016,460.8477500166702,454.5866154970485,460.7021484375,74879100,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,458.05205442710235,461.02244496424106,457.54729244084217,460.0032043457031,65931400,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,460.275022232607,463.4686883884697,459.99350610212235,462.604736328125,67310600,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,463.60455806414546,464.119036700077,458.4306513904914,462.40087890625,77940700,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,463.8472262405501,464.58498035155515,461.3136700813151,462.72119140625,58026400,0.0,0.0,0.0
