Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,24.662734570325757,24.732500507609714,23.749945678392876,23.935991287231445,7057107,0.0,0.0
2021-01-05 00:00:00-05:00,23.95925371581814,24.110416400911692,23.744138125199246,23.90111541748047,5563557,0.0,0.0
2021-01-06 00:00:00-05:00,24.069717737756154,24.889484032069983,24.02320710116707,24.6801815032959,8847461,0.0,0.0
2021-01-07 00:00:00-05:00,24.680180599199485,24.74413349952059,24.261577111693537,24.43599510192871,7322786,0.0,0.0
2021-01-08 00:00:00-05:00,24.42436970665808,24.656927566759094,24.360416800410345,24.5406494140625,6425086,0.0,0.0
2021-01-11 00:00:00-05:00,24.56389757519742,24.74412858161845,24.191804796530295,24.337154388427734,7070146,0.0,0.0
2021-01-12 00:00:00-05:00,24.284833960373597,24.523204850699496,24.075531439469067,24.465065002441406,7343396,0.0,0.0
2021-01-13 00:00:00-05:00,24.424364077742148,24.970874845293544,24.389481106384757,24.883665084838867,6263155,0.0,0.0
2021-01-14 00:00:00-05:00,24.8778548458332,25.00576064330961,24.61041248303157,24.755762100219727,6068557,0.0,0.0
2021-01-15 00:00:00-05:00,24.610405956245476,25.27900935387158,24.49994089836134,25.20924186706543,7095382,0.0,0.0
2021-01-19 00:00:00-05:00,25.296459230686164,25.37203979056994,24.89529800415039,24.89529800415039,5806383,0.0,0.0
2021-01-20 00:00:00-05:00,24.80226983299274,25.06971216451337,24.67436405047664,25.029014587402344,5904663,0.0,0.0
2021-01-21 00:00:00-05:00,24.883668344372474,25.1627383706171,24.70343730335613,25.01157569885254,5138751,0.0,0.0
2021-01-22 00:00:00-05:00,24.8952976842819,24.970878243194573,24.639482974021295,24.732505798339844,5874100,0.0,0.0
2021-01-25 00:00:00-05:00,24.65692692587865,25.232506176563522,24.465066657414432,25.20343780517578,8490232,0.0,0.0
2021-01-26 00:00:00-05:00,25.16273698118086,25.16273698118086,24.68017906857361,24.912736892700195,6246891,0.0,0.0
2021-01-27 00:00:00-05:00,24.738319489918027,24.901109815130425,23.802275119946735,23.848787307739258,10024861,0.0,0.0
2021-01-28 00:00:00-05:00,23.93599546144599,24.90692435847713,23.83715803432971,24.441808700561523,7455275,0.0,0.0
2021-01-29 00:00:00-05:00,24.191803347282296,24.41273346996534,23.837152851830233,24.162734985351562,9616178,0.0,0.0
2021-02-01 00:00:00-05:00,24.342972253924014,24.60460001637776,23.96506634966176,24.465065002441406,5117580,0.0,0.0
