Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,52.914876088437104,52.96346415362308,50.5339493258622,50.874080657958984,16040798,0.0,0.0
2021-01-05 00:00:00-05:00,50.67972607253792,52.86628963813126,50.63113428350065,52.3317985534668,16793346,0.0,0.0
2021-01-06 00:00:00-05:00,52.62333344647758,56.46196915129639,52.62333344647758,55.19862365722656,26400690,0.0,0.0
2021-01-07 00:00:00-05:00,56.17043538543467,56.21902717515142,54.61554274188877,54.761314392089844,15105891,0.0,0.0
2021-01-08 00:00:00-05:00,54.85848894251871,55.58734340402508,54.2268143320901,55.1014404296875,14590235,0.0,0.0
2021-01-11 00:00:00-05:00,53.98386804839835,56.02466371248646,53.74091653781159,55.63594055175781,13493535,0.0,0.0
2021-01-12 00:00:00-05:00,55.927473236040306,57.87108495180328,55.44157030709957,57.239410400390625,18346073,0.0,0.0
2021-01-13 00:00:00-05:00,57.23941095815828,57.43377436299762,55.9760618430223,56.219017028808594,10776915,0.0,0.0
2021-01-14 00:00:00-05:00,56.413382431880265,56.99646526759348,56.26761079321474,56.656333923339844,11879594,0.0,0.0
2021-01-15 00:00:00-05:00,56.36477820708921,56.36477820708921,54.66411814218409,55.05284118652344,14768762,0.0,0.0
2021-01-19 00:00:00-05:00,55.78170115730739,56.607735385960495,55.39297807354463,55.53874969482422,12740305,0.0,0.0
2021-01-20 00:00:00-05:00,55.878881766834915,55.878881766834915,54.907075903540076,55.34438705444336,11840751,0.0,0.0
2021-01-21 00:00:00-05:00,55.39297383425336,55.53874544437687,53.789493560791016,53.789493560791016,13162304,0.0,0.0
2021-01-22 00:00:00-05:00,53.303608674907814,54.32400657143689,52.96347356343186,53.98387145996094,10617570,0.0,0.0
2021-01-25 00:00:00-05:00,54.129634181595826,54.17822596634032,52.33179393028125,53.400779724121094,18462763,0.0,0.0
2021-01-26 00:00:00-05:00,58.45417801932284,59.425983986558045,54.42117879255808,54.858489990234375,42495519,0.0,0.0
2021-01-27 00:00:00-05:00,53.83808673455443,56.1704252802817,51.70011531272716,55.295799255371094,29983117,0.0,0.0
2021-01-28 00:00:00-05:00,55.44157695184978,55.73311651278658,53.78950456407901,53.88668441772461,18879766,0.0,0.0
2021-01-29 00:00:00-05:00,53.449362435324346,54.615527881736654,51.84587843834817,51.89447021484375,21921317,0.0,0.0
2021-02-01 00:00:00-05:00,52.769098835543424,53.449365146243416,51.70011316895582,52.18601608276367,13379614,0.0,0.0
2021-02-02 00:00:00-05:00,52.86627621091795,55.150022774549676,52.67191654203142,54.61552810668945,16946953,0.0,0.0
2021-02-03 00:00:00-05:00,54.61553278122488,54.907076028456,53.7894985393347,54.421173095703125,10877474,0.0,0.0
2021-02-04 00:00:00-05:00,54.566954648965904,55.87889206234457,54.372591209127,55.63594055175781,13396066,0.0,0.0
2021-02-05 00:00:00-05:00,55.92747337899328,56.12183306348698,55.00425558027701,55.39297866821289,10396669,0.0,0.0
2021-02-08 00:00:00-05:00,55.73310952635014,56.60773553741939,55.44157000195934,56.41337585449219,8517928,0.0,0.0
2021-02-09 00:00:00-05:00,56.1704333928806,56.36479310695466,55.4415788866793,56.07324981689453,10581235,0.0,0.0
2021-02-10 00:00:00-05:00,56.316196466929156,56.316196466929156,55.29579882596603,55.39297866821289,9140985,0.0,0.0
2021-02-11 00:00:00-05:00,55.34439707662116,55.7331202361217,54.372591037344414,55.684532165527344,10398836,0.0,0.0
2021-02-12 00:00:00-05:00,55.44157872541516,57.04505937818372,55.295807080809105,56.99646759033203,11725144,0.0,0.0
2021-02-16 00:00:00-05:00,57.433773780704215,58.21121623533398,57.23941037783543,58.162628173828125,12100796,0.0,0.0
2021-02-17 00:00:00-05:00,57.53095202718995,58.06544672157068,57.14222895118109,57.62813186645508,8615357,0.0,0.0
