Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,13.051585177793282,13.597632008988445,12.910404523673787,13.060797691345215,560640000,0.0,0.0
2021-01-05 00:00:00-05:00,13.04709855703658,13.389466944056863,13.034400129063407,13.350872993469238,322760000,0.0,0.0
2021-01-06 00:00:00-05:00,13.169357986731624,13.191767596146791,12.53541670344203,12.563801765441895,580424000,0.0,0.0
2021-01-07 00:00:00-05:00,12.915382094628498,13.32398392120334,12.834708264575642,13.290369033813477,461480000,0.0,0.0
2021-01-08 00:00:00-05:00,13.3087946092629,13.367058829260577,12.989582367036666,13.223388671875,292528000,0.0,0.0
2021-01-11 00:00:00-05:00,13.36481806161411,13.904889317137515,13.30879451781324,13.566753387451172,518344000,0.0,0.0
2021-01-12 00:00:00-05:00,13.697228086074581,13.699220853511294,13.291366518342056,13.430554389953613,291476000,0.0,0.0
2021-01-13 00:00:00-05:00,13.435781431552286,13.570239074194301,13.331203898280512,13.477363586425781,210028000,0.0,0.0
2021-01-14 00:00:00-05:00,13.520443697293608,13.545093987188276,13.127529360491133,13.147199630737305,283120000,0.0,0.0
2021-01-15 00:00:00-05:00,13.174832286367135,13.271691393497104,12.796858175940383,12.80781364440918,277780000,0.0,0.0
2021-01-19 00:00:00-05:00,12.963939599695452,13.041377341053503,12.792382047830829,12.972904205322266,226188000,0.0,0.0
2021-01-20 00:00:00-05:00,13.059052877089373,13.376522184971396,13.004274570708622,13.312032699584961,258572000,0.0,0.0
2021-01-21 00:00:00-05:00,13.364568959095964,13.942985300241656,13.199734440258004,13.81176471710205,337780000,0.0,0.0
2021-01-22 00:00:00-05:00,13.684779271402295,13.786120714632485,13.572482355871044,13.657389640808105,246820000,0.0,0.0
2021-01-25 00:00:00-05:00,13.726359807474722,13.7729219839982,13.183301270177894,13.598376274108887,251112000,0.0,0.0
2021-01-26 00:00:00-05:00,13.525916915766077,13.589908674618952,13.333692780784402,13.381251335144043,163980000,0.0,0.0
2021-01-27 00:00:00-05:00,13.176826544521976,13.17956588706727,12.742330152960971,12.865832328796387,371272000,0.0,0.0
2021-01-28 00:00:00-05:00,12.944017154210293,13.28613673623266,12.90841044886563,12.998546600341797,228316000,0.0,0.0
2021-01-29 00:00:00-05:00,13.022452108878888,13.281158552748106,12.85960937349945,12.937544822692871,271552000,0.0,0.0
2021-02-01 00:00:00-05:00,13.000788099819756,13.217413681369504,12.85089267680462,13.183799743652344,217204000,0.0,0.0
2021-02-02 00:00:00-05:00,13.34489999474332,13.517452941241546,13.232104423210238,13.502264976501465,220440000,0.0,0.0
2021-02-03 00:00:00-05:00,13.581194289613904,13.87575623581958,13.462175370601546,13.476119041442871,245408000,0.0,0.0
2021-02-04 00:00:00-05:00,13.476619285849223,13.618546504869126,13.284146250549627,13.609333992004395,201340000,0.0,0.0
2021-02-05 00:00:00-05:00,13.66983917802764,13.682039891705488,13.491308875072331,13.536376953125,169152000,0.0,0.0
2021-02-08 00:00:00-05:00,13.67207952886359,14.415579319657386,13.67207952886359,14.380720138549805,434624000,0.0,0.0
2021-02-09 00:00:00-05:00,14.283111941148748,14.524637598261522,14.165337313462569,14.205924034118652,287560000,0.0,0.0
2021-02-10 00:00:00-05:00,14.405121329535092,14.845095479349197,14.283860773020809,14.704911231994629,485352000,0.0,0.0
2021-02-11 00:00:00-05:00,14.920042034364652,15.210868251404307,14.86501392689341,15.189454078674316,450828000,0.0,0.0
2021-02-12 00:00:00-05:00,14.989511461890103,15.22979187160144,14.715616167747536,14.901118278503418,374756000,0.0,0.0
2021-02-16 00:00:00-05:00,15.003705976694079,15.310717529206354,14.88991497110362,15.268636703491211,321960000,0.0,0.0
2021-02-17 00:00:00-05:00,15.110026568801802,15.162316290720591,14.720598221294038,14.846092224121094,274756000,0.0,0.0
2021-02-18 00:00:00-05:00,14.669804025488334,14.813474199049633,14.516422672580028,14.769402503967285,233868000,0.0,0.0
2021-02-19 00:00:00-05:00,14.964116101576446,15.116003352736659,14.787080847428777,14.866510391235352,271724000,0.0,0.0
